SurgeryType,Vocabulary,Code
thoracotomy,CPT,32669
thoracotomy,CPT,43328
thoracotomy,CPT,32900
thoracotomy,CPT,32120
thoracotomy,CPT,32140
thoracotomy,CPT,32503
thoracotomy,CPT,32656
thoracotomy,CPT,32663
thoracotomy,CPT,21600
thoracotomy,CPT,32504
thoracotomy,CPT,32854
thoracotomy,CPT,32486
thoracotomy,CPT,32141
thoracotomy,CPT,32151
thoracotomy,CPT,43121
thoracotomy,CPT,32150
thoracotomy,CPT,32850
thoracotomy,CPT,32905
thoracotomy,CPT,32488
thoracotomy,CPT,38746
thoracotomy,CPT,1006031
thoracotomy,CPT,32856
thoracotomy,CPT,32852
thoracotomy,CPT,32851
thoracotomy,CPT,43112
thoracotomy,CPT,32096
thoracotomy,CPT,32505
thoracotomy,CPT,32440
thoracotomy,CPT,32097
thoracotomy,CPT,32671
thoracotomy,CPT,1006003
thoracotomy,CPT,32651
thoracotomy,CPT,32445
thoracotomy,CPT,1007226
thoracotomy,CPT,1006038
thoracotomy,CPT,32501
thoracotomy,CPT,32491
thoracotomy,CPT,32098
thoracotomy,CPT,1006036
thoracotomy,CPT,43335
thoracotomy,CPT,32540
thoracotomy,CPT,43117
thoracotomy,CPT,1005966
thoracotomy,CPT,1020553
thoracotomy,CPT,32160
thoracotomy,CPT,32124
thoracotomy,CPT,32220
thoracotomy,CPT,1015115
thoracotomy,CPT,1006041
thoracotomy,CPT,32670
thoracotomy,CPT,32507
thoracotomy,CPT,1005980
thoracotomy,CPT,32484
thoracotomy,CPT,32310
thoracotomy,CPT,32225
thoracotomy,CPT,1006044
thoracotomy,CPT,1020899
thoracotomy,CPT,32810
thoracotomy,CPT,1014125
thoracotomy,CPT,32853
thoracotomy,CPT,43113
thoracotomy,CPT,1007230
thoracotomy,CPT,32940
thoracotomy,CPT,1014127
thoracotomy,CPT,32442
thoracotomy,ICD9CM,32.39
thoracotomy,ICD9CM,34
thoracotomy,ICD9CM,34.51
thoracotomy,ICD9CM,32.49
thoracotomy,ICD9CM,32.6
thoracotomy,ICD9CM,34.59
thoracotomy,ICD9CM,33.34
thoracotomy,ICD9CM,34.02
thoracotomy,ICD9CM,33.5
thoracotomy,ICD9CM,33.51
thoracotomy,ICD9CM,32.59
thoracotomy,ICD9CM,33.52
thoracotomy,ICD9CM,33.50
thoracotomy,ICD10PCS,0WC90
thoracotomy,ICD10PCS,0BV10Z
thoracotomy,ICD10PCS,0BU80
thoracotomy,ICD10PCS,0WP83JZ
thoracotomy,ICD10PCS,0BL70DZ
thoracotomy,ICD10PCS,0B9H00
thoracotomy,ICD10PCS,0BQ30
thoracotomy,ICD10PCS,0BU60J
thoracotomy,ICD10PCS,0BPK0Y
thoracotomy,ICD10PCS,0BV40Z
thoracotomy,ICD10PCS,0BW10D
thoracotomy,ICD10PCS,0BWL0
thoracotomy,ICD10PCS,0BU90J
thoracotomy,ICD10PCS,0BV90DZ
thoracotomy,ICD10PCS,0BP00YZ
thoracotomy,ICD10PCS,0BDP0
thoracotomy,ICD10PCS,0B5R0ZZ
thoracotomy,ICD10PCS,0BQK0
thoracotomy,ICD10PCS,0BU90KZ
thoracotomy,ICD10PCS,0BLB0CZ
thoracotomy,ICD10PCS,0BBC0
thoracotomy,ICD10PCS,0WW80J
thoracotomy,ICD10PCS,0BHK0Y
thoracotomy,ICD10PCS,0BCL0
thoracotomy,ICD10PCS,0BQ40Z
thoracotomy,ICD10PCS,0W9B00
thoracotomy,ICD10PCS,0BCF0Z
thoracotomy,ICD10PCS,0BH002Z
thoracotomy,ICD10PCS,0BL40
thoracotomy,ICD10PCS,0BBD0ZX
thoracotomy,ICD10PCS,0BND0
thoracotomy,ICD10PCS,0BBL0ZZ
thoracotomy,ICD10PCS,0B540ZZ
thoracotomy,ICD10PCS,0B110Z4
thoracotomy,ICD10PCS,0B740Z
thoracotomy,ICD10PCS,0BL20C
thoracotomy,ICD10PCS,0BS70ZZ
thoracotomy,ICD10PCS,0BN70
thoracotomy,ICD10PCS,0BN80Z
thoracotomy,ICD10PCS,0BU107Z
thoracotomy,ICD10PCS,0B9R0
thoracotomy,ICD10PCS,0W980ZX
thoracotomy,ICD10PCS,0B710Z
thoracotomy,ICD10PCS,0WJ90
thoracotomy,ICD10PCS,0BMF0ZZ
thoracotomy,ICD10PCS,0BDN3ZZ
thoracotomy,ICD10PCS,0BWQ00
thoracotomy,ICD10PCS,0BSC0ZZ
thoracotomy,ICD10PCS,0BYK0Z2
thoracotomy,ICD10PCS,0B9500
thoracotomy,ICD10PCS,0BUR0KZ
thoracotomy,ICD10PCS,0BMS0Z
thoracotomy,ICD10PCS,0B9H0ZZ
thoracotomy,ICD10PCS,0BQJ0ZZ
thoracotomy,ICD10PCS,0B730
thoracotomy,ICD10PCS,0B5M0Z
thoracotomy,ICD10PCS,0B9F00Z
thoracotomy,ICD10PCS,0B5N0
thoracotomy,ICD10PCS,0BU60
thoracotomy,ICD10PCS,0BB20ZX
thoracotomy,ICD10PCS,0WF90
thoracotomy,ICD10PCS,0BUS07Z
thoracotomy,ICD10PCS,0BU507Z
thoracotomy,ICD10PCS,0BB60ZZ
thoracotomy,ICD10PCS,0W1B0JW
thoracotomy,ICD10PCS,0WW80KZ
thoracotomy,ICD10PCS,0BNM0ZZ
thoracotomy,ICD10PCS,0BYD0Z
thoracotomy,ICD10PCS,0BPQ01
thoracotomy,ICD10PCS,0B790DZ
thoracotomy,ICD10PCS,0BVB0
thoracotomy,ICD10PCS,0BU30K
thoracotomy,ICD10PCS,0BBP0ZZ
thoracotomy,ICD10PCS,0BPL03
thoracotomy,ICD10PCS,0BL90Z
thoracotomy,ICD10PCS,0BC90
thoracotomy,ICD10PCS,0W9830Z
thoracotomy,ICD10PCS,0BW00KZ
thoracotomy,ICD10PCS,0BV20ZZ
thoracotomy,ICD10PCS,0BN90Z
thoracotomy,ICD10PCS,0BNC0
thoracotomy,ICD10PCS,0BT70Z
thoracotomy,ICD10PCS,0BB40ZX
thoracotomy,ICD10PCS,0BN20
thoracotomy,ICD10PCS,0BMD0
thoracotomy,ICD10PCS,0BUS07
thoracotomy,ICD10PCS,0BMR0ZZ
thoracotomy,ICD10PCS,0B910
thoracotomy,ICD10PCS,0BNH0ZZ
thoracotomy,ICD10PCS,0BCN0ZZ
thoracotomy,ICD10PCS,0BYG0Z1
thoracotomy,ICD10PCS,0BWL0YZ
thoracotomy,ICD10PCS,0W9800Z
thoracotomy,ICD10PCS,0BTJ0Z
thoracotomy,ICD10PCS,0BSC0Z
thoracotomy,ICD10PCS,0BF40Z
thoracotomy,ICD10PCS,0BV60ZZ
thoracotomy,ICD10PCS,0BH10YZ
thoracotomy,ICD10PCS,0B580
thoracotomy,ICD10PCS,0BQ40
thoracotomy,ICD10PCS,0WC94ZZ
thoracotomy,ICD10PCS,0B110D6
thoracotomy,ICD10PCS,0BF20
thoracotomy,ICD10PCS,0BQP0
thoracotomy,ICD10PCS,0BCN0Z
thoracotomy,ICD10PCS,0B9R0Z
thoracotomy,ICD10PCS,0BL70Z
thoracotomy,ICD10PCS,0BFB0
thoracotomy,ICD10PCS,0BT10
thoracotomy,ICD10PCS,0B910ZX
thoracotomy,ICD10PCS,0WW903Z
thoracotomy,ICD10PCS,0BPT07Z
thoracotomy,ICD10PCS,0B9P0Z
thoracotomy,ICD10PCS,0BH30
thoracotomy,ICD10PCS,0BBJ0
thoracotomy,ICD10PCS,0BQN0
thoracotomy,ICD10PCS,0BCL0Z
thoracotomy,ICD10PCS,0BBK3ZZ
thoracotomy,ICD10PCS,0B730ZZ
thoracotomy,ICD10PCS,0B9B0
thoracotomy,ICD10PCS,0BV10
thoracotomy,ICD10PCS,0B9K0
thoracotomy,ICD10PCS,0BPL0
thoracotomy,ICD10PCS,0BQ10Z
thoracotomy,ICD10PCS,0BL10
thoracotomy,ICD10PCS,0BQ80ZZ
thoracotomy,ICD10PCS,0BW00J
thoracotomy,ICD10PCS,0BU40J
thoracotomy,ICD10PCS,0BB90Z
thoracotomy,ICD10PCS,0WP903
thoracotomy,ICD10PCS,0BQN0Z
thoracotomy,ICD10PCS,0BBB0ZX
thoracotomy,ICD10PCS,0BHL01Z
thoracotomy,ICD10PCS,0BV90ZZ
thoracotomy,ICD10PCS,0B720D
thoracotomy,ICD10PCS,0WP900
thoracotomy,ICD10PCS,0BW00JZ
thoracotomy,ICD10PCS,0BBH0ZZ
thoracotomy,ICD10PCS,0W0807
thoracotomy,ICD10PCS,0BPT0JZ
thoracotomy,ICD10PCS,0B9300
thoracotomy,ICD10PCS,0BQG0Z
thoracotomy,ICD10PCS,0BT70ZZ
thoracotomy,ICD10PCS,0BBG0ZX
thoracotomy,ICD10PCS,0W9940Z
thoracotomy,ICD10PCS,0WPB00Z
thoracotomy,ICD10PCS,0BJL0ZZ
thoracotomy,ICD10PCS,0W080
thoracotomy,ICD10PCS,0WW80
thoracotomy,ICD10PCS,0BL70ZZ
thoracotomy,ICD10PCS,0BS40
thoracotomy,ICD10PCS,0BB80ZX
thoracotomy,ICD10PCS,0W1B0JJ
thoracotomy,ICD10PCS,0BN60
thoracotomy,ICD10PCS,0BP00KZ
thoracotomy,ICD10PCS,0BSH0
thoracotomy,ICD10PCS,0BWK00Z
thoracotomy,ICD10PCS,0BF30
thoracotomy,ICD10PCS,0BP107
thoracotomy,ICD10PCS,0B7B0Z
thoracotomy,ICD10PCS,0BH102Z
thoracotomy,ICD10PCS,0BL30DZ
thoracotomy,ICD10PCS,0W9B0
thoracotomy,ICD10PCS,0BUS0KZ
thoracotomy,ICD10PCS,0BCR0ZZ
thoracotomy,ICD10PCS,0BYC0Z
thoracotomy,ICD10PCS,0BV70DZ
thoracotomy,ICD10PCS,0BSR0Z
thoracotomy,ICD10PCS,0B110Z
thoracotomy,ICD10PCS,0BCM0
thoracotomy,ICD10PCS,0BQM0Z
thoracotomy,ICD10PCS,0BH50G
thoracotomy,ICD10PCS,0BMH0ZZ
thoracotomy,ICD10PCS,0BL40D
thoracotomy,ICD10PCS,0W080Z
thoracotomy,ICD10PCS,0W190JJ
thoracotomy,ICD10PCS,0BV40
thoracotomy,ICD10PCS,0BL30C
thoracotomy,ICD10PCS,0BP00Y
thoracotomy,ICD10PCS,0BH80
thoracotomy,ICD10PCS,0BSD0Z
thoracotomy,ICD10PCS,0BV90Z
thoracotomy,ICD10PCS,0BU30JZ
thoracotomy,ICD10PCS,0BQL0
thoracotomy,ICD10PCS,0W9B30Z
thoracotomy,ICD10PCS,0BH10
thoracotomy,ICD10PCS,0BV80DZ
thoracotomy,ICD10PCS,0BS80ZZ
thoracotomy,ICD10PCS,0BQB0ZZ
thoracotomy,ICD10PCS,0BQH0ZZ
thoracotomy,ICD10PCS,0BTL0Z
thoracotomy,ICD10PCS,0BU50JZ
thoracotomy,ICD10PCS,0BHS0MZ
thoracotomy,ICD10PCS,0W390ZZ
thoracotomy,ICD10PCS,0BCS0ZZ
thoracotomy,ICD10PCS,0BPQ02Z
thoracotomy,ICD10PCS,0BV70CZ
thoracotomy,ICD10PCS,0B9600
thoracotomy,ICD10PCS,0BYC0Z2
thoracotomy,ICD10PCS,0BCR0
thoracotomy,ICD10PCS,0BNS0ZZ
thoracotomy,ICD10PCS,0B520Z
thoracotomy,ICD10PCS,0BYF0Z
thoracotomy,ICD10PCS,0BJ00ZZ
thoracotomy,ICD10PCS,0BS60ZZ
thoracotomy,ICD10PCS,0BF50Z
thoracotomy,ICD10PCS,0BP00CZ
thoracotomy,ICD10PCS,0BLB0C
thoracotomy,ICD10PCS,0BML0ZZ
thoracotomy,ICD10PCS,0BM90Z
thoracotomy,ICD10PCS,0BL60
thoracotomy,ICD10PCS,0BMB0Z
thoracotomy,ICD10PCS,0BW107Z
thoracotomy,ICD10PCS,0BTL0ZZ
thoracotomy,ICD10PCS,0BBJ0ZX
thoracotomy,ICD10PCS,0BF70Z
thoracotomy,ICD10PCS,0BF30ZZ
thoracotomy,ICD10PCS,0BP002Z
thoracotomy,ICD10PCS,0BNN0ZZ
thoracotomy,ICD10PCS,0BWQ0Y
thoracotomy,ICD10PCS,0WW900
thoracotomy,ICD10PCS,0BP10KZ
thoracotomy,ICD10PCS,0BV70C
thoracotomy,ICD10PCS,0BMC0ZZ
thoracotomy,ICD10PCS,0BV30CZ
thoracotomy,ICD10PCS,0B5H0Z
thoracotomy,ICD10PCS,0B9L0ZZ
thoracotomy,ICD10PCS,0BYL0
thoracotomy,ICD10PCS,0W9B0ZZ
thoracotomy,ICD10PCS,0W9B40Z
thoracotomy,ICD10PCS,0B9M0Z
thoracotomy,ICD10PCS,0BSR0
thoracotomy,ICD10PCS,0B550Z
thoracotomy,ICD10PCS,0BYK0
thoracotomy,ICD10PCS,0BPK00Z
thoracotomy,ICD10PCS,0WW901
thoracotomy,ICD10PCS,0BSK0
thoracotomy,ICD10PCS,0BMK0
thoracotomy,ICD10PCS,0BTR0ZZ
thoracotomy,ICD10PCS,0W080J
thoracotomy,ICD10PCS,0BNP0Z
thoracotomy,ICD10PCS,0BCM0Z
thoracotomy,ICD10PCS,0BU70
thoracotomy,ICD10PCS,0B7B0
thoracotomy,ICD10PCS,0B110F4
thoracotomy,ICD10PCS,0BL10CZ
thoracotomy,ICD10PCS,0B5C0ZZ
thoracotomy,ICD10PCS,0BS30ZZ
thoracotomy,ICD10PCS,0BP10D
thoracotomy,ICD10PCS,0WHB01
thoracotomy,ICD10PCS,0BCJ0Z
thoracotomy,ICD10PCS,02JA0ZZ
thoracotomy,ICD10PCS,0BC90Z
thoracotomy,ICD10PCS,0W1B0JY
thoracotomy,ICD10PCS,0BBK0Z
thoracotomy,ICD10PCS,0BNF0ZZ
thoracotomy,ICD10PCS,0BHR02
thoracotomy,ICD10PCS,0BSR0ZZ
thoracotomy,ICD10PCS,0BV60DZ
thoracotomy,ICD10PCS,0WWB0J
thoracotomy,ICD10PCS,0BML0Z
thoracotomy,ICD10PCS,0BWK00
thoracotomy,ICD10PCS,0BVB0ZZ
thoracotomy,ICD10PCS,0WCB3ZZ
thoracotomy,ICD10PCS,0BYG0
thoracotomy,ICD10PCS,0B5C0Z
thoracotomy,ICD10PCS,0BTS0
thoracotomy,ICD10PCS,0WW90YZ
thoracotomy,ICD10PCS,0BS40Z
thoracotomy,ICD10PCS,0BW00YZ
thoracotomy,ICD10PCS,0B9L0ZX
thoracotomy,ICD10PCS,0BUR0
thoracotomy,ICD10PCS,0BH10D
thoracotomy,ICD10PCS,0BW10DZ
thoracotomy,ICD10PCS,0BU807
thoracotomy,ICD10PCS,0BL70D
thoracotomy,ICD10PCS,0BPL01
thoracotomy,ICD10PCS,0BU60K
thoracotomy,ICD10PCS,0BN20Z
thoracotomy,ICD10PCS,0BF50
thoracotomy,ICD10PCS,0B9J0ZX
thoracotomy,ICD10PCS,0W380
thoracotomy,ICD10PCS,0BBC0Z
thoracotomy,ICD10PCS,0BNJ0ZZ
thoracotomy,ICD10PCS,0BBN0ZX
thoracotomy,ICD10PCS,0BV30Z
thoracotomy,ICD10PCS,0BHL0
thoracotomy,ICD10PCS,0BSF0Z
thoracotomy,ICD10PCS,0BM10
thoracotomy,ICD10PCS,0B780Z
thoracotomy,ICD10PCS,0B710
thoracotomy,ICD10PCS,0B9500Z
thoracotomy,ICD10PCS,0BV20DZ
thoracotomy,ICD10PCS,0BTG0Z
thoracotomy,ICD10PCS,0BU70KZ
thoracotomy,ICD10PCS,0BU10JZ
thoracotomy,ICD10PCS,0BJT0Z
thoracotomy,ICD10PCS,0BS20
thoracotomy,ICD10PCS,0BC20Z
thoracotomy,ICD10PCS,0B9K0ZZ
thoracotomy,ICD10PCS,0BF30Z
thoracotomy,ICD10PCS,0BV10ZZ
thoracotomy,ICD10PCS,0BP00C
thoracotomy,ICD10PCS,0BM60Z
thoracotomy,ICD10PCS,0BBN0Z
thoracotomy,ICD10PCS,0BQR0Z
thoracotomy,ICD10PCS,0W190J4
thoracotomy,ICD10PCS,0BMR0
thoracotomy,ICD10PCS,0BL30
thoracotomy,ICD10PCS,0BBM0
thoracotomy,ICD10PCS,0WCB4ZZ
thoracotomy,ICD10PCS,0BW10JZ
thoracotomy,ICD10PCS,0BPK01Z
thoracotomy,ICD10PCS,0B9L00
thoracotomy,ICD10PCS,0BPK03
thoracotomy,ICD10PCS,0BH001
thoracotomy,ICD10PCS,0BYH0Z1
thoracotomy,ICD10PCS,0BT90ZZ
thoracotomy,ICD10PCS,0B740
thoracotomy,ICD10PCS,0BNK0
thoracotomy,ICD10PCS,0BL40CZ
thoracotomy,ICD10PCS,0W380ZZ
thoracotomy,ICD10PCS,0BS70Z
thoracotomy,ICD10PCS,0BCD0ZZ
thoracotomy,ICD10PCS,0BV20CZ
thoracotomy,ICD10PCS,0WP90
thoracotomy,ICD10PCS,0B5R0
thoracotomy,ICD10PCS,0BL70
thoracotomy,ICD10PCS,0BB10Z
thoracotomy,ICD10PCS,0B9900Z
thoracotomy,ICD10PCS,0B9C00
thoracotomy,ICD10PCS,0BBR0ZZ
thoracotomy,ICD10PCS,0B5H0
thoracotomy,ICD10PCS,0B9F00
thoracotomy,ICD10PCS,0W1B4JG
thoracotomy,ICD10PCS,0WPB01
thoracotomy,ICD10PCS,0BSK0Z
thoracotomy,ICD10PCS,0BCF0ZZ
thoracotomy,ICD10PCS,0WWB03
thoracotomy,ICD10PCS,0B5B0ZZ
thoracotomy,ICD10PCS,0WW80K
thoracotomy,ICD10PCS,0BS90Z
thoracotomy,ICD10PCS,0BW10J
thoracotomy,ICD10PCS,0WJC0
thoracotomy,ICD10PCS,0BM40ZZ
thoracotomy,ICD10PCS,0BTS0Z
thoracotomy,ICD10PCS,0BW007Z
thoracotomy,ICD10PCS,0BSJ0Z
thoracotomy,ICD10PCS,0BW10F
thoracotomy,ICD10PCS,0BV90
thoracotomy,ICD10PCS,0B9900
thoracotomy,ICD10PCS,0BL90
thoracotomy,ICD10PCS,0WFB0ZZ
thoracotomy,ICD10PCS,0BPT0KZ
thoracotomy,ICD10PCS,0B770ZZ
thoracotomy,ICD10PCS,0BP10FZ
thoracotomy,ICD10PCS,0BT60Z
thoracotomy,ICD10PCS,0BCL0ZZ
thoracotomy,ICD10PCS,0BTH0
thoracotomy,ICD10PCS,0B730DZ
thoracotomy,ICD10PCS,0BPQ0Y
thoracotomy,ICD10PCS,0BJT0ZZ
thoracotomy,ICD10PCS,0BL40ZZ
thoracotomy,ICD10PCS,0W980Z
thoracotomy,ICD10PCS,0BMJ0Z
thoracotomy,ICD10PCS,0BU40JZ
thoracotomy,ICD10PCS,0WWB00
thoracotomy,ICD10PCS,0BDN0ZZ
thoracotomy,ICD10PCS,0BQ30ZZ
thoracotomy,ICD10PCS,0W190JY
thoracotomy,ICD10PCS,0WU807Z
thoracotomy,ICD10PCS,0BBR0Z
thoracotomy,ICD10PCS,0W390Z
thoracotomy,ICD10PCS,0BHL03Z
thoracotomy,ICD10PCS,0WP803
thoracotomy,ICD10PCS,0BCH0
thoracotomy,ICD10PCS,0WB80Z
thoracotomy,ICD10PCS,0B5N0Z
thoracotomy,ICD10PCS,0BB30Z
thoracotomy,ICD10PCS,0BWL00Z
thoracotomy,ICD10PCS,0BSB0ZZ
thoracotomy,ICD10PCS,0B9P4ZZ
thoracotomy,ICD10PCS,0BBK0ZX
thoracotomy,ICD10PCS,0BL80D
thoracotomy,ICD10PCS,0BL80CZ
thoracotomy,ICD10PCS,0BU70J
thoracotomy,ICD10PCS,0BQ90
thoracotomy,ICD10PCS,0B9R00
thoracotomy,ICD10PCS,0BB30ZZ
thoracotomy,ICD10PCS,0BBK7ZZ
thoracotomy,ICD10PCS,0BBP0Z
thoracotomy,ICD10PCS,0BBD0
thoracotomy,ICD10PCS,0BU707Z
thoracotomy,ICD10PCS,0BQS0Z
thoracotomy,ICD10PCS,0BS20Z
thoracotomy,ICD10PCS,0BT20Z
thoracotomy,ICD10PCS,0BHL03
thoracotomy,ICD10PCS,0BV70Z
thoracotomy,ICD10PCS,0B5H0ZZ
thoracotomy,ICD10PCS,0BPT00Z
thoracotomy,ICD10PCS,0WPB0Y
thoracotomy,ICD10PCS,0B5P0ZZ
thoracotomy,ICD10PCS,0B780
thoracotomy,ICD10PCS,0B9D0ZZ
thoracotomy,ICD10PCS,0WJB0Z
thoracotomy,ICD10PCS,0BM70Z
thoracotomy,ICD10PCS,0BWT0Y
thoracotomy,ICD10PCS,0BTF0ZZ
thoracotomy,ICD10PCS,0BV30
thoracotomy,ICD10PCS,0BP00DZ
thoracotomy,ICD10PCS,0BBF0
thoracotomy,ICD10PCS,0BYM0Z
thoracotomy,ICD10PCS,0BHL02
thoracotomy,ICD10PCS,0B590ZZ
thoracotomy,ICD10PCS,0BLB0
thoracotomy,ICD10PCS,0B9P00
thoracotomy,ICD10PCS,0BW00C
thoracotomy,ICD10PCS,0WPB00
thoracotomy,ICD10PCS,0B540Z
thoracotomy,ICD10PCS,0BM50Z
thoracotomy,ICD10PCS,0WP903Z
thoracotomy,ICD10PCS,0BP001Z
thoracotomy,ICD10PCS,0B520
thoracotomy,ICD10PCS,0B930ZX
thoracotomy,ICD10PCS,0BL80C
thoracotomy,ICD10PCS,0WP90JZ
thoracotomy,ICD10PCS,0BYK0Z
thoracotomy,ICD10PCS,0BYF0Z1
thoracotomy,ICD10PCS,0B9D00Z
thoracotomy,ICD10PCS,0B9100Z
thoracotomy,ICD10PCS,0BV10CZ
thoracotomy,ICD10PCS,0BC20
thoracotomy,ICD10PCS,0BU207
thoracotomy,ICD10PCS,0BH00
thoracotomy,ICD10PCS,0B9D0ZX
thoracotomy,ICD10PCS,0BTL0
thoracotomy,ICD10PCS,0BQF0
thoracotomy,ICD10PCS,0BF10ZZ
thoracotomy,ICD10PCS,0WW901Z
thoracotomy,ICD10PCS,0BSH0Z
thoracotomy,ICD10PCS,0BU40
thoracotomy,ICD10PCS,0B9K00Z
thoracotomy,ICD10PCS,0BHS0
thoracotomy,ICD10PCS,0BM20Z
thoracotomy,ICD10PCS,0B920ZZ
thoracotomy,ICD10PCS,0WW803Z
thoracotomy,ICD10PCS,0BT50Z
thoracotomy,ICD10PCS,0BM40Z
thoracotomy,ICD10PCS,0BW00D
thoracotomy,ICD10PCS,0BF10Z
thoracotomy,ICD10PCS,0W1B0J9
thoracotomy,ICD10PCS,0W9B00Z
thoracotomy,ICD10PCS,0BN40ZZ
thoracotomy,ICD10PCS,0BP007Z
thoracotomy,ICD10PCS,0BCD0
thoracotomy,ICD10PCS,0BB10
thoracotomy,ICD10PCS,0BV60
thoracotomy,ICD10PCS,0WQ80Z
thoracotomy,ICD10PCS,0BP007
thoracotomy,ICD10PCS,0BBJ0ZZ
thoracotomy,ICD10PCS,0BL90ZZ
thoracotomy,ICD10PCS,0BNB0
thoracotomy,ICD10PCS,0BJT0ZZ]
thoracotomy,ICD10PCS,0WWB0Y
thoracotomy,ICD10PCS,0B5P0Z
thoracotomy,ICD10PCS,0BB70ZX
thoracotomy,ICD10PCS,0WPB01Z
thoracotomy,ICD10PCS,0BU40K
thoracotomy,ICD10PCS,0BV20
thoracotomy,ICD10PCS,0B9N00Z
thoracotomy,ICD10PCS,0BU90
thoracotomy,ICD10PCS,0WW903
thoracotomy,ICD10PCS,0BS70
thoracotomy,ICD10PCS,0BL50Z
thoracotomy,ICD10PCS,0WU80J
thoracotomy,ICD10PCS,0BTM0
thoracotomy,ICD10PCS,0BCF0
thoracotomy,ICD10PCS,0BL20CZ
thoracotomy,ICD10PCS,0BH003Z
thoracotomy,ICD10PCS,0BF40
thoracotomy,ICD10PCS,0WP80J
thoracotomy,ICD10PCS,0B9M0
thoracotomy,ICD10PCS,0BWK02Z
thoracotomy,ICD10PCS,0BWQ02Z
thoracotomy,ICD10PCS,0W9900Z
thoracotomy,ICD10PCS,0WJ90Z
thoracotomy,ICD10PCS,0BV60D
thoracotomy,ICD10PCS,0B9F0ZX
thoracotomy,ICD10PCS,0BWT07
thoracotomy,ICD10PCS,0BB20
thoracotomy,ICD10PCS,0B720ZZ
thoracotomy,ICD10PCS,0B9S00Z
thoracotomy,ICD10PCS,0BTG0
thoracotomy,ICD10PCS,0B720
thoracotomy,ICD10PCS,0B510ZZ
thoracotomy,ICD10PCS,0BN80
thoracotomy,ICD10PCS,0W9B0ZX
thoracotomy,ICD10PCS,0BFB0Z
thoracotomy,ICD10PCS,0BU80KZ
thoracotomy,ICD10PCS,0BQG0ZZ
thoracotomy,ICD10PCS,0B9R00Z
thoracotomy,ICD10PCS,0BC10
thoracotomy,ICD10PCS,0B9700Z
thoracotomy,ICD10PCS,0BP10CZ
thoracotomy,ICD10PCS,0BN70Z
thoracotomy,ICD10PCS,0BQ60ZZ
thoracotomy,ICD10PCS,0B940Z
thoracotomy,ICD10PCS,0BTC0Z
thoracotomy,ICD10PCS,0BF80
thoracotomy,ICD10PCS,0BPL03Z
thoracotomy,ICD10PCS,0BCR0Z
thoracotomy,ICD10PCS,0WH801
thoracotomy,ICD10PCS,0B720Z
thoracotomy,ICD10PCS,0BB80Z
thoracotomy,ICD10PCS,0B9M0ZX
thoracotomy,ICD10PCS,0BF60ZZ
thoracotomy,ICD10PCS,0B9F0
thoracotomy,ICD10PCS,0BNB0Z
thoracotomy,ICD10PCS,0WCB0ZZ
thoracotomy,ICD10PCS,0BNH0Z
thoracotomy,ICD10PCS,0BW102Z
thoracotomy,ICD10PCS,0BQJ0Z
thoracotomy,ICD10PCS,0BBM0Z
thoracotomy,ICD10PCS,0BQ90ZZ
thoracotomy,ICD10PCS,0BN10ZZ
thoracotomy,ICD10PCS,0WHB0Y
thoracotomy,ICD10PCS,0B520ZZ
thoracotomy,ICD10PCS,0W080K
thoracotomy,ICD10PCS,0BB20ZZ
thoracotomy,ICD10PCS,0BSG0ZZ
thoracotomy,ICD10PCS,0BF20Z
thoracotomy,ICD10PCS,0BB60
thoracotomy,ICD10PCS,0B9R0ZZ
thoracotomy,ICD10PCS,0B9H00Z
thoracotomy,ICD10PCS,0B9B0ZZ
thoracotomy,ICD10PCS,0B7B0D
thoracotomy,ICD10PCS,0BP10DZ
thoracotomy,ICD10PCS,0BV60Z
thoracotomy,ICD10PCS,0BBB0
thoracotomy,ICD10PCS,0BBG0
thoracotomy,ICD10PCS,0BQ70
thoracotomy,ICD10PCS,0BPL00
thoracotomy,ICD10PCS,0BHS02
thoracotomy,ICD10PCS,0B590Z
thoracotomy,ICD10PCS,0WP90Y
thoracotomy,ICD10PCS,0BUR07Z
thoracotomy,ICD10PCS,0WW90Y
thoracotomy,ICD10PCS,0BT20ZZ
thoracotomy,ICD10PCS,0BT40
thoracotomy,ICD10PCS,0BSH0ZZ
thoracotomy,ICD10PCS,0BH90
thoracotomy,ICD10PCS,0WJ80
thoracotomy,ICD10PCS,0BV40DZ
thoracotomy,ICD10PCS,0BW107
thoracotomy,ICD10PCS,0WPB0JZ
thoracotomy,ICD10PCS,0BNB0ZZ
thoracotomy,ICD10PCS,0B910Z
thoracotomy,ICD10PCS,0BW100Z
thoracotomy,ICD10PCS,0BPT02Z
thoracotomy,ICD10PCS,0WC90ZZ
thoracotomy,ICD10PCS,0BQ20ZZ
thoracotomy,ICD10PCS,0BU90JZ
thoracotomy,ICD10PCS,0BQF0Z
thoracotomy,ICD10PCS,0BJ10
thoracotomy,ICD10PCS,0BU80JZ
thoracotomy,ICD10PCS,0WU807
thoracotomy,ICD10PCS,0BU407
thoracotomy,ICD10PCS,0B920
thoracotomy,ICD10PCS,0B980ZX
thoracotomy,ICD10PCS,0BH00D
thoracotomy,ICD10PCS,0BN60Z
thoracotomy,ICD10PCS,0B5D0
thoracotomy,ICD10PCS,0BYC0Z1
thoracotomy,ICD10PCS,0BMG0Z
thoracotomy,ICD10PCS,0B780D
